SNO,Date,Time,ADC_S1,Humidity_pct_S1,Temp_C_S1,Voltage_V_S1,ADC_S2,Humidity_pct_S2,Temp_C_S2,Voltage_V_S2,Running_Time
5662,12-11-2025,15:23:55:669672,66,55.55,22.52,2.72,68.0,54.03,22.75,2.7,01:34:51
5663,12-11-2025,15:23:56:674672,66,55.57,22.52,2.71,68.0,54.06,22.75,2.69,01:34:52
5664,12-11-2025,15:23:57:679672,66,55.55,22.52,2.71,68.0,54.07,22.75,2.7,01:34:53
5665,12-11-2025,15:23:58:684673,66,55.57,22.53,2.71,68.0,54.16,22.76,2.7,01:34:54
5666,12-11-2025,15:23:59:689673,67,55.59,22.53,2.73,69.0,54.1,22.76,2.72,01:34:55
5667,12-11-2025,15:24:00:694673,67,55.59,22.54,2.72,69.0,54.07,22.77,2.71,01:34:56
5668,12-11-2025,15:24:01:699673,67,55.6,22.54,2.72,69.0,54.11,22.77,2.71,01:34:57
5669,12-11-2025,15:24:02:704673,67,55.62,22.55,2.72,69.0,54.16,22.78,2.71,01:34:58
5670,12-11-2025,15:24:03:709673,67,55.69,22.55,2.74,68.0,54.34,22.78,2.73,01:34:59
5671,12-11-2025,15:24:04:716675,67,55.78,22.55,2.73,68.0,54.48,22.78,2.72,01:35:00
5672,12-11-2025,15:24:05:721673,67,55.88,22.55,2.72,68.0,54.58,22.78,2.71,01:35:01
5673,12-11-2025,15:24:06:726675,67,55.99,22.56,2.72,68.0,54.65,22.79,2.71,01:35:02
5674,12-11-2025,15:24:07:731673,67,56.09,22.56,2.72,68.0,54.72,22.79,2.71,01:35:03
5675,12-11-2025,15:24:08:736672,67,56.18,22.57,2.72,68.0,54.78,22.8,2.7,01:35:04
5676,12-11-2025,15:24:09:741669,68,56.24,22.57,2.72,69.0,54.87,22.8,2.71,01:35:05
5677,12-11-2025,15:24:10:746672,68,56.28,22.57,2.72,69.0,54.92,22.8,2.7,01:35:06
5678,12-11-2025,15:24:11:751670,68,56.3,22.58,2.72,69.0,54.88,22.81,2.7,01:35:07
5679,12-11-2025,15:24:12:756672,68,56.33,22.58,2.73,69.0,54.88,22.81,2.72,01:35:08
5680,12-11-2025,15:24:13:761669,68,56.36,22.59,2.72,69.0,54.96,22.82,2.71,01:35:09
5681,12-11-2025,15:24:14:768675,68,56.41,22.59,2.72,69.0,55.03,22.82,2.71,01:35:10
5682,12-11-2025,15:24:15:773674,69,56.53,22.6,2.72,70.0,55.17,22.83,2.71,01:35:11
5683,12-11-2025,15:24:16:778675,69,56.68,22.6,2.72,70.0,55.34,22.83,2.7,01:35:12
5684,12-11-2025,15:24:17:783673,69,56.85,22.6,2.73,70.0,55.6,22.83,2.71,01:35:13
5685,12-11-2025,15:24:18:788672,68,57.02,22.6,2.73,69.0,55.78,22.83,2.71,01:35:14
5686,12-11-2025,15:24:19:793670,69,57.17,22.6,2.72,70.0,55.91,22.83,2.7,01:35:15
5687,12-11-2025,15:24:20:798672,69,57.29,22.6,2.72,70.0,55.98,22.83,2.7,01:35:16
5688,12-11-2025,15:24:21:804669,69,57.38,22.6,2.72,70.0,56.08,22.83,2.7,01:35:17
5689,12-11-2025,15:24:22:809672,69,57.41,22.61,2.71,70.0,55.99,22.84,2.7,01:35:18
5690,12-11-2025,15:24:23:816673,70,57.43,22.61,2.72,71.0,56.0,22.84,2.71,01:35:19
5691,12-11-2025,15:24:24:822672,70,57.47,22.62,2.72,71.0,56.03,22.85,2.71,01:35:20
5692,12-11-2025,15:24:25:827672,70,57.54,22.62,2.72,71.0,56.03,22.85,2.71,01:35:21
5693,12-11-2025,15:24:26:834672,70,57.6,22.62,2.72,71.0,56.05,22.85,2.71,01:35:22
5694,12-11-2025,15:24:27:839672,70,57.64,22.63,2.72,71.0,56.13,22.86,2.71,01:35:23
5695,12-11-2025,15:24:28:844673,70,57.65,22.63,2.72,71.0,56.15,22.86,2.71,01:35:25
5696,12-11-2025,15:24:29:849673,70,57.67,22.64,2.73,71.0,56.18,22.87,2.72,01:35:26
5697,12-11-2025,15:24:30:855673,70,57.69,22.64,2.72,71.0,56.21,22.87,2.71,01:35:27
5698,12-11-2025,15:24:31:860674,70,57.7,22.65,2.73,71.0,56.23,22.88,2.72,01:35:28
5699,12-11-2025,15:24:32:865674,70,57.71,22.65,2.73,71.0,56.3,22.88,2.72,01:35:29
5700,12-11-2025,15:24:33:873673,70,57.74,22.66,2.72,71.0,56.33,22.89,2.71,01:35:30
5701,12-11-2025,15:24:34:878672,70,57.73,22.66,2.72,70.0,56.25,22.89,2.71,01:35:31
5702,12-11-2025,15:24:35:883672,70,57.72,22.67,2.72,71.0,56.32,22.9,2.71,01:35:32
5703,12-11-2025,15:24:36:888673,71,57.68,22.67,2.73,72.0,56.3,22.9,2.72,01:35:33
5704,12-11-2025,15:24:37:893672,71,57.67,22.68,2.72,72.0,56.26,22.91,2.71,01:35:34
5705,12-11-2025,15:24:38:898672,71,57.63,22.69,2.72,72.0,56.16,22.92,2.71,01:35:35
5706,12-11-2025,15:24:39:903672,71,57.61,22.69,2.72,72.0,56.16,22.92,2.71,01:35:36
5707,12-11-2025,15:24:40:908672,71,57.63,22.69,2.72,72.0,56.17,22.92,2.71,01:35:37
5708,12-11-2025,15:24:41:913672,71,57.64,22.7,2.71,72.0,56.26,22.93,2.7,01:35:38
5709,12-11-2025,15:24:42:918672,71,57.67,22.7,2.71,72.0,56.27,22.93,2.7,01:35:39
5710,12-11-2025,15:24:43:925672,71,57.7,22.71,2.72,71.0,56.26,22.94,2.7,01:35:40
5711,12-11-2025,15:24:44:930672,71,57.75,22.71,2.73,71.0,56.36,22.94,2.71,01:35:41
5712,12-11-2025,15:24:45:935672,71,57.77,22.72,2.72,71.0,56.42,22.95,2.7,01:35:42
5713,12-11-2025,15:24:46:940672,71,57.81,22.72,2.72,71.0,56.47,22.95,2.7,01:35:43
5714,12-11-2025,15:24:47:945672,71,57.84,22.73,2.72,71.0,56.54,22.96,2.7,01:35:44
5715,12-11-2025,15:24:48:950672,71,57.9,22.74,2.73,72.0,56.59,22.97,2.71,01:35:45
5716,12-11-2025,15:24:49:955672,71,57.96,22.74,2.72,72.0,56.67,22.97,2.7,01:35:46
5717,12-11-2025,15:24:50:960673,71,58.01,22.75,2.72,72.0,56.77,22.98,2.7,01:35:47
5718,12-11-2025,15:24:51:965672,71,58.06,22.76,2.72,71.0,56.85,22.99,2.71,01:35:48
5719,12-11-2025,15:24:52:972675,71,58.05,22.76,2.73,72.0,56.84,22.99,2.72,01:35:49
5720,12-11-2025,15:24:53:977673,71,58.15,22.76,2.72,71.0,57.0,22.99,2.71,01:35:50
5721,12-11-2025,15:24:54:982675,71,58.3,22.77,2.72,72.0,57.04,23.0,2.71,01:35:51
5722,12-11-2025,15:24:55:987673,72,58.45,22.77,2.73,73.0,57.29,23.0,2.72,01:35:52
5723,12-11-2025,15:24:56:992675,72,58.53,22.77,2.72,73.0,57.28,23.0,2.71,01:35:53
5724,12-11-2025,15:24:57:997674,72,58.59,22.78,2.72,73.0,57.31,23.01,2.7,01:35:54
5725,12-11-2025,15:24:59:002675,72,58.62,22.78,2.73,72.0,57.34,23.01,2.72,01:35:55
5726,12-11-2025,15:25:00:007681,71,58.69,22.78,2.71,71.0,57.4,23.01,2.7,01:35:56
5727,12-11-2025,15:25:01:012675,72,58.81,22.78,2.71,72.0,57.57,23.01,2.7,01:35:57
5728,12-11-2025,15:25:02:017673,72,58.89,22.78,2.72,72.0,57.6,23.01,2.71,01:35:58
5729,12-11-2025,15:25:03:024675,72,58.98,22.79,2.72,72.0,57.7,23.02,2.71,01:35:59
5730,12-11-2025,15:25:04:029674,72,59.04,22.79,2.72,72.0,57.73,23.02,2.71,01:36:00
5731,12-11-2025,15:25:05:034676,72,59.11,22.8,2.73,72.0,57.82,23.03,2.72,01:36:01
5732,12-11-2025,15:25:06:039674,72,59.2,22.8,2.72,72.0,57.91,23.03,2.71,01:36:02
5733,12-11-2025,15:25:07:044673,72,59.28,22.8,2.72,72.0,57.99,23.03,2.71,01:36:03
5734,12-11-2025,15:25:08:049674,72,59.36,22.8,2.73,72.0,58.04,23.03,2.72,01:36:04
5735,12-11-2025,15:25:09:054675,72,59.4,22.8,2.72,72.0,58.06,23.03,2.71,01:36:05
5736,12-11-2025,15:25:10:059673,73,59.4,22.8,2.74,73.0,58.07,23.03,2.73,01:36:06
5737,12-11-2025,15:25:11:064700,73,59.39,22.81,2.71,73.0,58.11,23.04,2.69,01:36:07
5738,12-11-2025,15:25:12:069674,73,59.37,22.81,2.73,73.0,58.06,23.04,2.72,01:36:08
5739,12-11-2025,15:25:13:076675,73,59.37,22.81,2.71,73.0,58.02,23.04,2.7,01:36:09
5740,12-11-2025,15:25:14:081673,73,59.36,22.81,2.72,73.0,58.04,23.04,2.71,01:36:10
5741,12-11-2025,15:25:15:086675,73,59.32,22.82,2.73,73.0,57.99,23.05,2.71,01:36:11
5742,12-11-2025,15:25:16:091673,73,59.27,22.82,2.71,73.0,57.99,23.05,2.69,01:36:12
5743,12-11-2025,15:25:17:097675,73,59.28,22.83,2.72,73.0,57.95,23.06,2.7,01:36:13
5744,12-11-2025,15:25:18:102674,73,59.32,22.83,2.72,73.0,57.9,23.06,2.7,01:36:14
5745,12-11-2025,15:25:19:107672,73,59.34,22.84,2.72,73.0,57.89,23.07,2.7,01:36:15
5746,12-11-2025,15:25:20:112670,73,59.34,22.84,2.72,73.0,57.86,23.07,2.7,01:36:16
5747,12-11-2025,15:25:21:117672,73,59.36,22.85,2.72,73.0,57.87,23.08,2.7,01:36:17
5748,12-11-2025,15:25:22:124695,73,59.42,22.85,2.73,73.0,57.9,23.08,2.71,01:36:18
5749,12-11-2025,15:25:23:129673,73,59.49,22.85,2.72,73.0,58.01,23.08,2.7,01:36:19
5750,12-11-2025,15:25:24:134674,73,59.56,22.86,2.72,73.0,58.06,23.09,2.7,01:36:20
5751,12-11-2025,15:25:25:139672,73,59.64,22.86,2.72,73.0,58.15,23.09,2.7,01:36:21
5752,12-11-2025,15:25:26:144672,73,59.7,22.87,2.72,73.0,58.22,23.1,2.7,01:36:22
5753,12-11-2025,15:25:27:149672,73,59.76,22.87,2.71,73.0,58.29,23.1,2.69,01:36:23
5754,12-11-2025,15:25:28:154672,73,59.79,22.87,2.73,73.0,58.32,23.1,2.71,01:36:24
5755,12-11-2025,15:25:29:159673,74,59.76,22.88,2.72,74.0,58.31,23.11,2.7,01:36:25
5756,12-11-2025,15:25:30:164673,73,59.75,22.88,2.72,73.0,58.26,23.11,2.7,01:36:26
5757,12-11-2025,15:25:31:169673,73,59.71,22.88,2.72,73.0,58.29,23.11,2.7,01:36:27
5758,12-11-2025,15:25:32:176673,73,59.78,22.89,2.72,73.0,58.35,23.12,2.7,01:36:28
5759,12-11-2025,15:25:33:181730,74,59.84,22.89,2.72,74.0,58.35,23.12,2.7,01:36:29
5760,12-11-2025,15:25:34:186674,73,59.87,22.89,2.73,72.0,58.38,23.12,2.71,01:36:30
5761,12-11-2025,15:25:35:191672,74,59.94,22.9,2.72,74.0,58.41,23.13,2.7,01:36:31
5762,12-11-2025,15:25:36:196672,74,59.97,22.9,2.72,74.0,58.48,23.13,2.7,01:36:32
5763,12-11-2025,15:25:37:201672,74,60.02,22.9,2.72,74.0,58.64,23.13,2.7,01:36:33
5764,12-11-2025,15:25:38:206672,74,60.04,22.9,2.72,74.0,58.62,23.13,2.7,01:36:34
5765,12-11-2025,15:25:39:211674,73,60.04,22.91,2.72,73.0,58.63,23.14,2.7,01:36:35
5766,12-11-2025,15:25:40:216674,74,60.07,22.91,2.72,74.0,58.58,23.14,2.7,01:36:36
5767,12-11-2025,15:25:41:221673,74,60.13,22.91,2.73,74.0,58.66,23.14,2.71,01:36:37
5768,12-11-2025,15:25:42:228673,74,60.19,22.91,2.72,74.0,58.67,23.14,2.7,01:36:38
5769,12-11-2025,15:25:43:233673,74,60.24,22.91,2.72,74.0,58.69,23.14,2.7,01:36:39
5770,12-11-2025,15:25:44:238673,74,60.29,22.91,2.72,74.0,58.69,23.14,2.7,01:36:40
5771,12-11-2025,15:25:45:243673,74,60.34,22.91,2.72,74.0,58.77,23.14,2.7,01:36:41
5772,12-11-2025,15:25:46:248672,74,60.38,22.91,2.71,74.0,58.86,23.14,2.69,01:36:42
5773,12-11-2025,15:25:47:253672,75,60.34,22.92,2.72,75.0,58.83,23.15,2.7,01:36:43
5774,12-11-2025,15:25:48:258673,75,60.35,22.92,2.73,75.0,58.79,23.15,2.71,01:36:44
5775,12-11-2025,15:25:49:263673,74,60.38,22.92,2.72,74.0,58.9,23.15,2.7,01:36:45
5776,12-11-2025,15:25:50:268673,74,60.42,22.92,2.73,74.0,58.9,23.15,2.71,01:36:46
5777,12-11-2025,15:25:51:275672,74,60.45,22.92,2.72,74.0,58.83,23.15,2.7,01:36:47
5778,12-11-2025,15:25:52:280669,74,60.49,22.92,2.72,74.0,58.89,23.15,2.7,01:36:48
5779,12-11-2025,15:25:53:285672,75,60.51,22.92,2.72,75.0,58.85,23.15,2.7,01:36:49
5780,12-11-2025,15:25:54:290670,74,60.52,22.92,2.72,74.0,58.91,23.15,2.7,01:36:50
